zip,population,latitude,longitude
03251,1461,44.0796,-71.65276
03253,6707,43.63193,-71.49749
03254,5172,43.72505,-71.37782
03255,2015,43.3149,-72.02795
03256,2497,43.62425,-71.63514
03257,4484,43.41768,-71.99101
03258,2721,43.25744,-71.39956
03259,252,43.87921,-71.44527
03260,976,43.36016,-71.92457
03261,4688,43.21322,-71.20966
03262,1142,43.99885,-71.73813
03263,4105,43.29483,-71.31133
03264,6885,43.72967,-71.71159
03266,2130,43.79407,-71.89035
03268,1468,43.38505,-71.7574
03269,3066,43.53,-71.60219
03273,361,43.30337,-71.92413
03275,12205,43.15999,-71.41794
03276,9015,43.42783,-71.57514
03278,3079,43.29313,-71.82934
03279,878,43.94468,-71.88231
03280,1224,43.18339,-72.08979
03281,9170,43.08126,-71.72189
03282,1052,43.86006,-71.9295
03284,890,43.49361,-72.03057
03285,2799,43.92408,-71.64359
03287,1487,43.45168,-71.91795
03290,5357,43.12391,-71.12089
03291,0,43.17976,-71.14205
03293,72,43.97696,-71.67721
03301,33995,43.22423,-71.54342
03303,16571,43.29819,-71.67186
03304,8335,43.13078,-71.53066
03307,5724,43.32257,-71.44265
03431,25065,42.96785,-72.29862
03440,2661,43.06023,-71.97446
03441,593,42.77737,-72.44263
03442,1588,43.01268,-71.90781
03443,581,42.8767,-72.46148
03444,1666,42.89403,-72.07178
03445,687,43.01555,-72.2137
03446,6588,42.86163,-72.29639
03447,2278,42.7592,-72.14794
03448,716,43.03996,-72.26448
03449,1838,42.98222,-72.00037
03450,885,42.94157,-72.09107
03451,3997,42.80907,-72.50029
03452,5448,42.82922,-72.05962
03455,2242,42.89816,-72.18308
03456,855,43.13092,-72.21505
03457,802,43.00282,-72.12933
03458,6872,42.86906,-71.93797
03461,6497,42.75234,-72.01071
03462,1726,42.8949,-72.40507
03464,902,43.08256,-72.11085
03465,2005,42.82677,-72.18988
03466,1315,42.89525,-72.50964
03467,2237,42.96894,-72.43203
03470,4933,42.77869,-72.34413
03561,6040,44.33222,-71.80973
03570,9383,44.49953,-71.20396
03574,2573,44.25386,-71.59924
03575,11,44.28946,-71.41722
03576,2764,44.89839,-71.37178
03579,431,44.95234,-71.04182
03580,1402,44.17347,-71.69519
03581,3246,44.34227,-71.13413
03582,1949,44.59777,-71.43703
03583,1013,44.40148,-71.4583
03584,3501,44.48696,-71.54278
03585,2456,44.22538,-71.89703
03586,658,44.22058,-71.7963
03588,1633,44.60545,-71.23204
03590,1297,44.74195,-71.51485
03592,1054,45.1128,-71.25493
03593,465,44.29816,-71.31774
03595,648,44.30616,-71.527
03597,527,44.73439,-71.38243
03598,3396,44.37998,-71.63179
03601,382,43.23933,-72.29855
03602,2381,43.13751,-72.32938
03603,5238,43.25339,-72.38059
03604,0,43.13232,-72.38984
03605,907,43.22815,-72.18032
03607,368,43.19698,-72.26084
03608,3167,43.07128,-72.40604
03609,523,43.1441,-72.44512
03740,1097,44.18025,-71.98626
03741,4131,43.67134,-72.01559
03743,13704,43.36026,-72.32489
03745,1816,43.47407,-72.32001
03748,4563,43.60207,-72.11713
03750,1116,43.70681,-72.19308
03751,397,43.44363,-72.08394
03752,1042,43.28909,-72.11489
03753,3509,43.51534,-72.14798
03755,10569,43.72377,-72.19563
03765,513,44.03452,-72.05231
03766,11195,43.63491,-72.23819
03768,1710,43.80529,-72.11573
03770,604,43.5336,-72.26469
03771,786,44.28443,-72.0098
03773,7681,43.38484,-72.19898
03774,1420,44.09097,-71.9947
03777,1295,43.89548,-72.06672
03779,868,43.97477,-72.03089
03780,1071,44.03169,-71.97142
03781,1918,43.5526,-72.28399
03782,3122,43.38962,-72.09149
03784,3804,43.63675,-72.30608
03785,2018,44.06525,-71.87017
03801,23484,43.07293,-70.8052
03809,3680,43.45321,-71.21184
03810,2314,43.52692,-71.27941
03811,7267,42.83693,-71.16042
03812,1116,44.08148,-71.29643
03813,4273,44.09408,-71.04573
03814,2324,43.77341,-71.18717
03816,1538,43.69753,-71.24218
03817,1066,43.8885,-71.23358
03818,3805,43.97302,-71.25261
03819,4471,42.93012,-71.12197
03820,33440,43.18933,-70.88428
03823,2203,43.17488,-70.94089
03824,15080,43.11744,-70.91937
03825,9489,43.21366,-71.04227
03826,2654,42.88878,-71.12881
03827,3279,42.90691,-70.98774
03830,1381,43.63549,-70.99568
03832,501,43.90249,-71.04859
03833,22817,42.97464,-70.98885
03835,6804,43.36319,-71.07605
03836,1494,43.82608,-71.07118
03837,1451,43.42271,-71.32766
03838,983,44.11257,-71.24036
03839,4279,43.26256,-70.98254
03840,4106,43.03853,-70.84803
03841,6508,42.88148,-71.17856
03842,16324,42.93941,-70.83697
03844,2370,42.92693,-70.88603
03845,1173,44.10317,-71.1271
03846,897,44.18445,-71.18899
03847,87,44.06875,-71.12162
03848,6275,42.91562,-71.06647
03849,1465,43.89454,-71.13101
03850,324,43.69739,-71.29983
03851,4333,43.43606,-71.01633
03852,205,43.4982,-70.97547
03853,656,43.63818,-71.29371
03854,827,43.06558,-70.72003
03855,2748,43.46343,-71.14172
03856,2023,43.03916,-70.96627
03857,9463,43.0691,-70.95164
03858,4836,42.86839,-71.04357
03860,3693,44.0427,-71.12422
03861,4576,43.11931,-71.0068
03862,4610,42.97914,-70.83025
03864,2131,43.69044,-71.10631
03865,7861,42.84032,-71.09603
03867,22732,43.3031,-70.98891
03868,6133,43.31879,-70.9415
03869,2456,43.22092,-70.83995
03870,5188,43.0157,-70.76052
03871,356,42.9807,-70.77358
03872,4438,43.57225,-71.04249
03873,6628,42.93321,-71.1833
03874,8487,42.88689,-70.8607
03875,1005,43.89944,-71.18636
03878,12205,43.25335,-70.88555
03882,1912,43.74727,-71.04254
03883,233,43.81252,-71.30789
03884,4306,43.28018,-71.14885
03885,7754,43.01579,-70.90051
03886,1618,43.86399,-71.28783
03887,1739,43.48485,-71.0662
03890,164,43.81528,-71.20581
03894,6554,43.61109,-71.17788
03897,8,43.90841,-71.32453
03901,8175,43.30063,-70.84397
03902,2665,43.22246,-70.63788
03903,7146,43.14885,-70.786
03904,8389,43.11025,-70.73201
03905,2084,43.08481,-70.68449
03906,5368,43.3447,-70.77759
03907,1379,43.25474,-70.611
03908,7431,43.23838,-70.74795
03909,10943,43.16786,-70.68105
03910,15,43.17374,-70.60842
03911,363,43.13424,-70.63695
04001,2721,43.52991,-70.92078
04002,7737,43.49572,-70.67922
04003,183,43.73362,-69.98724
04005,24772,43.49591,-70.49537
04006,39,43.44397,-70.34272
04008,3142,44.03664,-69.86337
04009,5478,44.04791,-70.73632
04010,1830,43.93341,-70.91718
04011,22336,43.90068,-69.97607
04015,3696,43.96503,-70.5205
04017,555,43.72974,-70.11317
04019,93,43.69149,-70.0999
04020,1803,43.76811,-70.81028
04021,6990,43.79756,-70.26519
04022,1054,43.98055,-70.80718
04024,356,43.83556,-70.67701
04027,6629,43.40333,-70.91155
04029,2086,43.89479,-70.66007
04030,2731,43.59301,-70.69553
04032,8802,43.85561,-70.10085
04037,4024,44.09129,-70.94942
04038,18300,43.70343,-70.4581
04039,8102,43.88744,-70.34532
04040,3050,44.10922,-70.71784
04041,1748,43.86416,-70.82631
04042,4872,43.62953,-70.62453
04043,11820,43.39721,-70.57071
04046,8102,43.42027,-70.4921
04047,1715,43.73552,-70.91152
04048,3400,43.68862,-70.78642
04049,4017,43.7356,-70.70263
04050,249,43.69148,-70.15714
04051,1353,44.18945,-70.88477
04055,3985,43.97065,-70.61444
04056,100,43.66066,-70.85875
04057,164,44.09563,-70.70177
04061,3074,43.63409,-70.74312
04062,19188,43.79798,-70.40547
04063,612,43.50145,-70.39551
04064,8632,43.52635,-70.38985
04066,837,43.77332,-69.96808
04068,1746,43.84009,-70.9409
04069,1696,43.89918,-70.18191
04071,4971,43.89598,-70.48133
04072,20819,43.53898,-70.46236
04073,17414,43.41301,-70.74237
04074,23076,43.59103,-70.3683
04076,2976,43.55248,-70.83793
04079,4026,43.80343,-69.94972
04083,4833,43.46728,-70.81359
04084,7900,43.76637,-70.55893
04085,2762,43.7809,-70.62553
04086,9706,43.96145,-69.95872
04087,2250,43.56234,-70.74529
04088,1269,44.19352,-70.71906
04090,11713,43.32669,-70.63356
04091,801,43.83035,-70.74858
04092,20775,43.69542,-70.35389
04093,8512,43.64282,-70.53765
04095,1480,43.63925,-70.90749
04096,9053,43.7978,-70.1719
04097,4240,43.85123,-70.23636
04101,18431,43.6624,-70.2586
04102,17267,43.65877,-70.30622
04103,32024,43.69392,-70.2909
04105,12755,43.74753,-70.2825
04106,27019,43.63081,-70.28972
04107,9656,43.5891,-70.23801
04108,826,43.66057,-70.18901
04109,213,43.66732,-70.19984
04110,1657,43.75834,-70.19905
04210,24602,44.08505,-70.24923
04216,578,44.70046,-70.8142
04217,3387,44.36726,-70.83364
04219,1399,44.40924,-70.59285
04220,3717,44.33511,-70.35286
04221,1191,44.47242,-70.29857
04222,4262,43.9644,-70.12954
04224,3110,44.58001,-70.40058
04226,101,44.62555,-70.70823
04227,35,44.56866,-70.29471
04231,271,44.26438,-70.88777
04234,0,44.61624,-70.19359
04236,4417,44.19036,-70.14461
04237,276,44.49665,-70.7256
04238,1105,44.20785,-70.37937
04239,4657,44.53062,-70.20935
04240,38324,44.09147,-70.16808
04250,4782,44.02582,-70.11706
04252,4968,44.02719,-70.06011
04253,1868,44.4079,-70.21503
04254,3102,44.43249,-70.14265
04255,759,44.33505,-70.66863
04256,3134,44.10294,-70.40733
04257,2782,44.57347,-70.51358
04258,2794,44.14829,-70.33794
04259,3610,44.22762,-70.00868
04260,5766,43.96409,-70.29589
04261,268,44.5631,-70.91907
04263,2285,44.29476,-70.13061
04265,552,44.27542,-70.04276
04267,26,44.22478,-70.77084
04268,5228,44.22842,-70.60651
04270,6284,44.11241,-70.51559
04271,0,44.26099,-70.49871
04274,5954,44.04634,-70.38999
04275,526,44.68966,-70.63729
04276,5942,44.53469,-70.61541
04280,7040,44.1215,-70.06152
04281,5317,44.2445,-70.48832
04282,5891,44.26709,-70.24291
04284,1101,44.34757,-70.0651
04285,459,44.70625,-70.4523
04286,0,44.4032,-70.86019
04287,3188,44.05812,-69.9694
04289,1808,44.32108,-70.53248
04290,1501,44.47354,-70.45058
04292,845,44.37461,-70.44674
04294,3982,44.62346,-70.27075
04330,26690,44.36387,-69.73729
04341,42,44.25997,-69.55485
04342,1645,44.07942,-69.73939
04344,3017,44.2588,-69.82125
04345,12579,44.19816,-69.7841
04346,1610,44.23469,-69.75068
04347,2592,44.29047,-69.81399
04348,3484,44.21521,-69.49922
04349,1383,44.43734,-70.07014
04350,3680,44.16266,-69.93942
04351,2424,44.33174,-69.86082
04352,1716,44.46478,-69.96225
04353,2115,44.2052,-69.6126
04354,1473,44.39602,-69.42709
04355,2651,44.38227,-69.94915
04357,3566,44.12366,-69.82883
04358,4526,44.41821,-69.53286
04359,298,44.17947,-69.76134
04360,536,44.54741,-70.00299
04363,2690,44.31101,-69.57807
04364,6191,44.31158,-69.96153
04401,44854,44.84711,-68.84654
04406,675,45.2186,-69.57816
04408,194,44.9877,-68.23246
04410,1254,45.08821,-68.90696
04411,1645,44.88634,-68.56672
04412,9652,44.78354,-68.73517
04413,162,45.55647,-67.8274
04414,1766,45.40654,-69.08568
04415,215,45.35308,-69.05832
04416,5497,44.62725,-68.75286
04417,355,45.19923,-68.36728
04418,1649,45.07572,-68.50689
04419,2941,44.7969,-69.03154
04421,1362,44.4111,-68.79524
04422,1117,45.07097,-69.03408
04424,983,45.67003,-67.86144
04426,4999,45.1849,-69.15827
04427,2990,44.9805,-69.01063
04428,3334,44.80643,-68.55584
04429,5008,44.72039,-68.6171
04430,1495,45.64662,-68.58646
04431,63,44.56453,-68.6678
04434,1252,44.78529,-69.13385
04435,1093,44.96435,-69.13539
04438,1098,44.59856,-68.91904
04441,1839,45.68984,-69.32252
04442,208,45.47446,-69.69538
04443,2211,45.24412,-69.40572
04444,9371,44.72591,-68.94585
04448,1540,45.31208,-68.71977
04449,1251,44.99761,-68.88357
04450,1333,44.91593,-68.92797
04451,217,45.6035,-68.21915
04453,785,45.18229,-68.78244
04454,11,45.5222,-67.52516
04455,925,45.3223,-68.27511
04456,3069,44.88645,-68.9977
04457,5823,45.43432,-68.52821
04459,750,45.58898,-68.33948
04460,1111,45.64134,-68.52638
04461,3095,44.98057,-68.57243
04462,4464,45.86541,-68.93072
04463,2582,45.28117,-68.90569
04464,596,45.29104,-69.50202
04468,9291,45.0263,-68.72323
04469,3531,44.90251,-68.66624
04471,730,45.8912,-67.8471
04472,1852,44.57334,-68.67736
04473,8371,44.88594,-68.71888
04474,3853,44.71501,-68.77901
04475,384,45.1845,-68.58681
04476,1154,44.47474,-68.70521
04478,316,45.7299,-69.76857
04479,1136,45.12755,-69.30688
04481,547,45.24298,-69.10423
04485,234,45.362,-69.61562
04487,838,45.39371,-68.1006
04488,1151,44.87586,-69.11143
04489,214,44.91074,-68.69119
04490,228,45.39527,-67.82458
04491,122,45.56705,-67.51353
04492,175,45.34738,-67.6658
04493,1840,45.23853,-68.53301
04495,287,45.45464,-68.32985
04496,3850,44.65839,-68.91189
04497,311,45.7249,-68.06619
04530,11275,43.89156,-69.8306
04535,818,44.08778,-69.63436
04537,1685,43.90241,-69.62498
04538,1810,43.85632,-69.62807
04539,1456,43.96429,-69.50513
04541,45,43.88671,-69.48411
04543,2192,44.03446,-69.49211
04544,978,43.83316,-69.58997
04547,1213,43.99388,-69.32779
04548,1012,43.81499,-69.74804
04551,917,44.00648,-69.42701
04553,1913,44.04787,-69.57145
04554,514,43.86348,-69.50481
04555,1906,44.10597,-69.47687
04556,1251,43.96867,-69.62311
04558,382,43.89974,-69.51499
04562,2238,43.78758,-69.82764
04563,1460,44.0151,-69.25655
04564,520,43.93089,-69.46761
04568,512,43.89652,-69.56153
04570,3,43.80844,-69.63088
04571,439,43.89949,-69.67516
04572,5253,44.10984,-69.36956
04573,557,43.95063,-69.55025
04574,1624,44.2734,-69.39105
04575,286,43.85383,-69.66016
04576,547,43.82244,-69.6671
04578,4709,43.98136,-69.6926
04579,3158,43.96216,-69.76872
04605,14529,44.66038,-68.41623
04606,1045,44.57697,-67.70281
04607,1142,44.47689,-68.05228
04609,5244,44.38518,-68.27108
04611,498,44.48771,-67.59633
04612,505,44.25954,-68.37722
04613,92,44.37498,-68.03593
04614,2813,44.41819,-68.58223
04616,869,44.28346,-68.57069
04617,651,44.36929,-68.73081
04619,3097,45.13397,-67.22401
04622,1050,44.75555,-67.95143
04623,1173,44.70786,-67.70824
04624,225,44.42438,-67.9877
04625,62,44.25041,-68.25503
04626,492,44.68494,-67.22169
04627,2137,44.22275,-68.66581
04628,582,44.87275,-67.28238
04630,1230,44.8471,-67.47287
04631,1263,44.91373,-67.01834
04634,2374,44.63457,-68.22253
04635,30,44.11376,-68.35479
04640,2450,44.53803,-68.30573
04642,202,44.33906,-68.79591
04643,917,44.57876,-67.80562
04645,69,44.05408,-68.6282
04646,134,44.26007,-68.22812
04648,570,44.65899,-67.59585
04649,1166,44.56606,-67.5817
04650,333,44.28924,-68.71412
04652,1525,44.82234,-67.07457
04653,719,44.23705,-68.3431
04654,3340,44.78128,-67.57716
04655,1016,44.66467,-67.39318
04657,326,44.97624,-67.41965
04658,1222,44.53873,-67.87257
04660,1072,44.34026,-68.33231
04662,476,44.30766,-68.28735
04664,1246,44.53906,-68.12797
04666,1178,44.97646,-67.22204
04667,1296,44.97853,-67.10413
04668,2010,45.19846,-67.70543
04669,171,44.40014,-68.01841
04671,621,45.06618,-67.16247
04673,144,44.30484,-68.67028
04674,284,44.29347,-68.40883
04675,123,44.30083,-68.24223
04676,1130,44.34741,-68.64238
04677,345,44.49016,-68.17945
04679,1553,44.27843,-68.33247
04680,1388,44.50699,-67.94485
04681,840,44.16655,-68.65646
04683,0,44.23596,-68.82368
04684,1836,44.49335,-68.52796
04685,438,44.15869,-68.44015
04686,328,44.98619,-67.69015
04691,499,44.76178,-67.25217
04693,493,44.38479,-68.07828
04694,2155,45.09987,-67.46518
04730,10106,46.12574,-67.91471
04732,1427,46.56679,-68.49326
04733,465,45.74275,-68.40311
04734,804,46.48479,-67.91955
04735,492,46.38072,-68.02865
04736,9025,46.90661,-68.01998
04737,0,46.61641,-69.52178
04739,825,46.97137,-68.61049
04740,1433,46.64325,-67.85487
04742,3309,46.77766,-67.85526
04743,4770,47.15427,-68.72512
04745,971,47.27371,-68.39936
04746,407,47.24885,-68.12472
04747,1316,45.94854,-68.19649
04750,1815,46.9582,-67.85718
04756,3341,47.33054,-68.30176
04757,2627,46.6141,-68.18278
04758,1405,46.55426,-67.84732
04760,674,46.32354,-67.90928
04761,372,46.11857,-67.97183
04762,494,46.97574,-68.12094
04763,629,46.08068,-68.10371
04764,88,46.36843,-68.34229
04765,1434,46.06884,-68.64477
04766,326,46.88162,-68.23911
04768,374,46.7878,-68.82875
04769,8736,46.68676,-67.98737
04772,842,47.23375,-68.32732
04773,550,47.27426,-68.22649
04774,624,47.10285,-69.05048
04776,999,45.8105,-68.31818
04777,478,45.83515,-68.48952
04779,446,47.11615,-68.31162
04780,783,46.1677,-68.26924
04781,528,47.14634,-68.61883
04783,545,47.03586,-68.18907
04785,2073,47.12678,-68.00368
04786,1599,46.79207,-68.17878
04787,382,46.55166,-67.97685
04841,7035,44.12739,-69.13686
04843,5242,44.22929,-69.08924
04847,1748,44.25104,-69.18962
04848,636,44.31083,-68.90896
04849,4017,44.3179,-69.04753
04851,48,43.85227,-68.8916
04852,120,43.76561,-69.31235
04853,480,44.15172,-68.86311
04854,1482,44.04344,-69.08504
04855,313,43.93797,-69.26958
04856,3675,44.17798,-69.12007
04858,1378,44.04638,-69.1452
04859,753,44.00068,-69.16112
04860,1543,43.968,-69.22817
04861,2769,44.09302,-69.17483
04862,4023,44.26186,-69.27703
04863,1216,44.07898,-68.84384
04864,4932,44.12946,-69.24481
04901,27870,44.55449,-69.57037
04910,2204,44.517,-69.44123
04911,1880,44.78039,-69.96112
04912,858,44.97286,-69.68045
04915,9107,44.46643,-69.04156
04917,3351,44.48959,-69.84167
04918,0,44.55027,-69.86651
04920,1866,45.11323,-69.83863
04921,1775,44.57256,-69.13326
04922,953,44.68739,-69.38255
04923,532,45.03722,-69.44533
04924,2063,44.77922,-69.54967
04925,101,45.21477,-69.90509
04926,0,44.48035,-69.51521
04927,3385,44.67021,-69.53589
04928,2192,44.94973,-69.25695
04929,650,44.76238,-69.31131
04930,4258,45.02656,-69.32835
04932,1207,44.6957,-69.13335
04936,232,45.32923,-70.62715
04937,6358,44.63546,-69.67635
04938,10542,44.65881,-70.10329
04939,823,45.05436,-69.15859
04940,0,44.62018,-70.07508
04941,1577,44.4654,-69.3017
04942,1192,45.04148,-69.59241
04943,1602,44.87994,-69.52054
04944,140,44.68737,-69.64237
04945,1325,45.57669,-70.27974
04947,1596,45.03319,-70.2391
04949,969,44.36712,-69.34029
04950,4782,44.83241,-69.80556
04951,1001,44.60716,-69.04575
04952,1790,44.40934,-69.14261
04953,3143,44.86017,-69.23297
04955,1550,44.63998,-70.00799
04956,607,44.80533,-70.11215
04957,4006,44.70419,-69.8471
04958,2002,44.90561,-69.92494
04961,919,45.16024,-70.1665
04963,7524,44.56621,-69.81463
04964,108,44.9355,-70.83584
04965,2209,44.84563,-69.36272
04966,1632,44.82476,-70.47877
04967,3930,44.77138,-69.43866
04969,1319,44.77019,-69.22461
04970,1105,45.00032,-70.63519
04971,1831,44.93191,-69.39225
04973,1646,44.36229,-69.19303
04974,2655,44.4893,-68.92996
04975,21,44.62549,-69.58837
04976,10072,44.79873,-69.66951
04978,856,44.63466,-69.80789
04979,963,44.94105,-69.79731
04981,2575,44.53228,-68.85941
04982,269,45.11443,-70.40494
04983,2005,44.92171,-70.30599
04984,824,44.69648,-70.28054
04985,217,45.3751,-69.8746
04986,2228,44.55286,-69.22354
04987,984,44.67915,-69.25361
04988,1894,44.59588,-69.35959
04989,4592,44.4299,-69.64784
04992,0,44.65983,-70.15584
05001,9751,43.67309,-72.37943
05009,0,43.64769,-72.34395
05030,111,43.39989,-72.40981
05031,44,43.72361,-72.5872
05032,2817,43.80193,-72.65708
05033,3081,44.00229,-72.16412
05034,180,43.58921,-72.62178
05035,772,43.61723,-72.67998
05036,1169,44.026,-72.57843
05037,949,43.46033,-72.48371
05038,1371,43.99313,-72.45859
05039,935,44.03407,-72.2975
05040,589,44.06796,-72.20438
05041,372,43.96702,-72.54264
05042,602,44.24013,-72.1053
05043,907,43.80658,-72.21194
05045,1779,43.9144,-72.19881
05046,1241,44.23864,-72.25024
05048,2506,43.5798,-72.42692
05050,209,44.26442,-72.06414
05051,927,44.08525,-72.11753
05052,346,43.6008,-72.35698
05053,333,43.71799,-72.48362
05055,3463,43.75481,-72.31145
05056,352,43.52895,-72.72397
05058,128,43.87917,-72.26999
05059,510,43.64233,-72.43061
05060,4268,43.96199,-72.68594
05061,1788,43.93023,-72.58087
05062,705,43.5012,-72.58358
05065,1198,43.79079,-72.41617
05067,291,43.69162,-72.53944
05068,2987,43.79188,-72.52931
05069,778,44.17366,-72.14317
05070,510,43.84225,-72.35099
05071,130,43.56461,-72.56842
05072,751,43.88132,-72.38545
05073,64,43.62901,-72.46108
05075,1438,43.84356,-72.28255
05076,495,44.14503,-72.22659
05077,1116,43.89961,-72.47789
05079,914,43.95622,-72.32214
05081,842,44.14292,-72.08451
05083,193,43.9184,-72.26782
05084,183,43.72791,-72.45177
05086,647,44.1182,-72.30249
05088,581,43.67332,-72.30726
05089,4462,43.49686,-72.4515
05091,3443,43.64707,-72.55165
05101,4165,43.1783,-72.48333
05141,66,43.15615,-72.55929
05142,564,43.40454,-72.58457
05143,4767,43.26267,-72.63095
05146,678,43.17867,-72.62307
05148,1401,43.24503,-72.81224
05149,2241,43.40368,-72.7029
05150,418,43.33653,-72.52727
05151,1590,43.39374,-72.49566
05152,448,43.251,-72.92008
05153,851,43.42885,-72.63487
05154,479,43.13558,-72.53424
05155,735,43.17717,-72.8228
05156,9116,43.30719,-72.46928
05158,1151,43.10299,-72.47296
05161,676,43.3166,-72.8067
05201,14998,42.87652,-73.1426
05250,3847,43.12048,-73.19337
05251,1674,43.26189,-73.08269
05252,455,43.06642,-73.06132
05253,516,43.25235,-72.99913
05254,439,43.15937,-73.06911
05255,4108,43.16696,-73.06685
05257,2807,42.96538,-73.25156
05260,384,42.81594,-73.26173
05261,2171,42.77516,-73.21273
05262,2043,42.97935,-73.12066
05301,16955,42.84346,-72.65901
05340,745,43.16215,-72.93486
05341,728,42.96407,-72.7972
